
--------------------------------------------------
Compute clip accuracy of UCF101 1 dataset.
Feature folder: /home/tranlaman/Public/data/extracted_features/new_test_data/features/c3d_ucf101_finetune_whole_split1_iter_20000_newfb_format/
Probability extention: prob
Clip accuracy on testset split 1 of UCF101 is 0.778060
Expriment finished at 2016-10-24 10:36:38.922406 
Per class accuracy
Class 59: ... 0.58
Class 60: ... 0.89
Class 61: ... 0.48
Class 62: ... 0.79
Class 63: ... 0.98
Class 64: ... 0.87
Class 65: ... 0.97
Class 66: ... 0.76
Class 67: ... 0.45
Class 68: ... 0.81
Class 69: ... 0.42
Class 70: ... 0.87
Class 71: ... 0.45
Class 72: ... 0.80
Class 73: ... 0.87
Class 74: ... 0.69
Class 75: ... 0.92
Class 76: ... 0.64
Class 77: ... 0.40
Class 78: ... 0.45
Class 79: ... 0.86
Class 80: ... 0.75
Class 81: ... 0.88
Class 82: ... 0.98
Class 83: ... 0.84
Class 84: ... 0.93
Class 85: ... 0.85
Class 86: ... 0.97
Class 87: ... 0.90
Class 88: ... 0.70
Class 89: ... 0.96
Class 90: ... 0.79
Class 91: ... 0.95
Class 92: ... 0.88
Class 93: ... 0.96
Class 94: ... 0.95
Class 95: ... 0.91
Class 96: ... 0.98
Class 97: ... 0.75
Class 98: ... 0.58
Class 99: ... 0.98
Class 100: ... 0.56

--------------------------------------------------
Compute video accuracy of UCF101 split 1 dataset.
Feature folder: /home/tranlaman/Public/data/extracted_features/new_test_data/c3d-features//c3d_rgb_adadelta_bs105_drop0.9_wi2_iter_20000
Probability extention: rgb_prob
Video accuracy on testset split 1 of UCF101 is 0.782976
Expriment finished at 2016-11-21 23:14:27.030857 
Per class accuracy
Class 0: ... 0.70
Class 1: ... 0.62
Class 2: ... 0.54
Class 3: ... 0.94
Class 4: ... 0.90
Class 5: ... 0.93
Class 6: ... 0.79
Class 7: ... 0.54
Class 8: ... 1.00
Class 9: ... 0.85
Class 10: ... 1.00
Class 11: ... 1.00
Class 12: ... 0.63
Class 13: ... 0.85
Class 14: ... 0.47
Class 15: ... 1.00
Class 16: ... 0.76
Class 17: ... 1.00
Class 18: ... 0.89
Class 19: ... 0.47
Class 20: ... 0.85
Class 21: ... 0.92
Class 22: ... 0.53
Class 23: ... 0.29
Class 24: ... 0.94
Class 25: ... 1.00
Class 26: ... 0.87
Class 27: ... 1.00
Class 28: ... 0.85
Class 29: ... 1.00
Class 30: ... 0.92
Class 31: ... 0.70
Class 32: ... 0.74
Class 33: ... 0.61
Class 34: ... 0.30
Class 35: ... 0.73
Class 36: ... 0.46
Class 37: ... 0.29
Class 38: ... 0.80
Class 39: ... 0.73
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 0.97
Class 43: ... 0.98
Class 44: ... 0.55
Class 45: ... 0.80
Class 46: ... 0.73
Class 47: ... 0.45
Class 48: ... 0.94
Class 49: ... 0.85
Class 50: ... 0.74
Class 51: ... 0.51
Class 52: ... 0.94
Class 53: ... 0.51
Class 54: ... 0.68
Class 55: ... 0.46
Class 56: ... 1.00
Class 57: ... 0.27
Class 58: ... 0.66
Class 59: ... 0.56
Class 60: ... 0.94
Class 61: ... 0.54
Class 62: ... 0.84
Class 63: ... 1.00
Class 64: ... 0.89
Class 65: ... 0.97
Class 66: ... 0.79
Class 67: ... 0.55
Class 68: ... 0.80
Class 69: ... 0.50
Class 70: ... 0.87
Class 71: ... 0.50
Class 72: ... 0.86
Class 73: ... 0.93
Class 74: ... 0.85
Class 75: ... 0.94
Class 76: ... 0.67
Class 77: ... 0.44
Class 78: ... 0.50
Class 79: ... 0.91
Class 80: ... 0.80
Class 81: ... 0.96
Class 82: ... 1.00
Class 83: ... 0.97
Class 84: ... 0.90
Class 85: ... 0.91
Class 86: ... 0.97
Class 87: ... 0.91
Class 88: ... 0.69
Class 89: ... 0.97
Class 90: ... 0.82
Class 91: ... 1.00
Class 92: ... 0.92
Class 93: ... 1.00
Class 94: ... 0.95
Class 95: ... 0.93
Class 96: ... 1.00
Class 97: ... 0.78
Class 98: ... 0.60
Class 99: ... 1.00
Class 100: ... 0.61

--------------------------------------------------
Compute clip accuracy of UCF101 1 dataset.
Feature folder: /home/tranlaman/Public/data/ucf101_features/new_test_data/c3d-features//c3d_rgb_nd_conv_bs105_fi1_iter_20000
Probability extention: rgb_prob
Clip accuracy on testset split 1 of UCF101 is 0.804545
Expriment finished at 2016-11-27 00:09:24.919270 
Per class accuracy
Class 0: ... 0.79
Class 1: ... 0.77
Class 2: ... 0.65
Class 3: ... 0.76
Class 4: ... 0.93
Class 5: ... 0.96
Class 6: ... 0.85
Class 7: ... 0.64
Class 8: ... 1.00
Class 9: ... 1.00
Class 10: ... 0.95
Class 11: ... 1.00
Class 12: ... 0.57
Class 13: ... 0.92
Class 14: ... 0.59
Class 15: ... 1.00
Class 16: ... 0.65
Class 17: ... 0.96
Class 18: ... 0.86
Class 19: ... 0.42
Class 20: ... 0.87
Class 21: ... 0.89
Class 22: ... 0.60
Class 23: ... 0.49
Class 24: ... 0.92
Class 25: ... 0.99
Class 26: ... 0.86
Class 27: ... 0.99
Class 28: ... 0.83
Class 29: ... 0.94
Class 30: ... 0.96
Class 31: ... 0.64
Class 32: ... 0.74
Class 33: ... 0.53
Class 34: ... 0.34
Class 35: ... 0.75
Class 36: ... 0.68
Class 37: ... 0.26
Class 38: ... 0.81
Class 39: ... 0.54
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 1.00
Class 43: ... 0.99
Class 44: ... 0.67
Class 45: ... 0.96
Class 46: ... 0.67
Class 47: ... 0.55
Class 48: ... 0.93
Class 49: ... 0.92
Class 50: ... 0.64
Class 51: ... 0.42
Class 52: ... 0.79
Class 53: ... 0.80
Class 54: ... 0.76
Class 55: ... 0.54
Class 56: ... 0.97
Class 57: ... 0.40
Class 58: ... 0.70
Class 59: ... 0.65
Class 60: ... 0.81
Class 61: ... 0.78
Class 62: ... 0.84
Class 63: ... 0.98
Class 64: ... 0.81
Class 65: ... 0.99
Class 66: ... 0.78
Class 67: ... 0.73
Class 68: ... 0.92
Class 69: ... 0.66
Class 70: ... 0.87
Class 71: ... 0.82
Class 72: ... 0.80
Class 73: ... 0.90
Class 74: ... 0.90
Class 75: ... 0.99
Class 76: ... 0.79
Class 77: ... 0.37
Class 78: ... 0.53
Class 79: ... 0.94
Class 80: ... 0.75
Class 81: ... 1.00
Class 82: ... 0.98
Class 83: ... 0.88
Class 84: ... 1.00
Class 85: ... 0.92
Class 86: ... 1.00
Class 87: ... 0.98
Class 88: ... 0.86
Class 89: ... 1.00
Class 90: ... 0.82
Class 91: ... 0.96
Class 92: ... 0.82
Class 93: ... 1.00
Class 94: ... 0.98
Class 95: ... 0.95
Class 96: ... 1.00
Class 97: ... 0.84
Class 98: ... 0.58
Class 99: ... 0.96
Class 100: ... 0.53

--------------------------------------------------
Compute video accuracy of UCF101 split 1 dataset.
Feature folder: /home/tranlaman/Public/data/ucf101_features/new_test_data/c3d-features//c3d_rgb_nd_conv_bs105_fi1_iter_20000
Probability extention: rgb_prob
Video accuracy on testset split 1 of UCF101 is 0.836109
Expriment finished at 2016-11-27 00:09:27.700507 
Per class accuracy
Class 0: ... 0.82
Class 1: ... 0.75
Class 2: ... 0.71
Class 3: ... 0.83
Class 4: ... 1.00
Class 5: ... 0.98
Class 6: ... 0.86
Class 7: ... 0.69
Class 8: ... 1.00
Class 9: ... 1.00
Class 10: ... 1.00
Class 11: ... 1.00
Class 12: ... 0.58
Class 13: ... 0.91
Class 14: ... 0.67
Class 15: ... 1.00
Class 16: ... 0.71
Class 17: ... 0.97
Class 18: ... 0.89
Class 19: ... 0.47
Class 20: ... 0.85
Class 21: ... 0.97
Class 22: ... 0.56
Class 23: ... 0.53
Class 24: ... 0.94
Class 25: ... 1.00
Class 26: ... 0.87
Class 27: ... 1.00
Class 28: ... 0.85
Class 29: ... 1.00
Class 30: ... 0.97
Class 31: ... 0.65
Class 32: ... 0.74
Class 33: ... 0.58
Class 34: ... 0.36
Class 35: ... 0.78
Class 36: ... 0.68
Class 37: ... 0.29
Class 38: ... 0.90
Class 39: ... 0.65
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 1.00
Class 43: ... 1.00
Class 44: ... 0.74
Class 45: ... 0.97
Class 46: ... 0.65
Class 47: ... 0.58
Class 48: ... 0.94
Class 49: ... 0.91
Class 50: ... 0.74
Class 51: ... 0.43
Class 52: ... 0.82
Class 53: ... 0.87
Class 54: ... 0.82
Class 55: ... 0.60
Class 56: ... 1.00
Class 57: ... 0.55
Class 58: ... 0.68
Class 59: ... 0.66
Class 60: ... 0.82
Class 61: ... 0.88
Class 62: ... 0.91
Class 63: ... 1.00
Class 64: ... 0.84
Class 65: ... 1.00
Class 66: ... 0.89
Class 67: ... 0.93
Class 68: ... 0.94
Class 69: ... 0.79
Class 70: ... 0.87
Class 71: ... 0.87
Class 72: ... 0.82
Class 73: ... 0.93
Class 74: ... 0.97
Class 75: ... 1.00
Class 76: ... 0.79
Class 77: ... 0.37
Class 78: ... 0.54
Class 79: ... 0.94
Class 80: ... 0.82
Class 81: ... 1.00
Class 82: ... 1.00
Class 83: ... 0.90
Class 84: ... 1.00
Class 85: ... 0.97
Class 86: ... 1.00
Class 87: ... 1.00
Class 88: ... 0.93
Class 89: ... 1.00
Class 90: ... 0.86
Class 91: ... 1.00
Class 92: ... 0.87
Class 93: ... 1.00
Class 94: ... 1.00
Class 95: ... 0.96
Class 96: ... 1.00
Class 97: ... 0.92
Class 98: ... 0.60
Class 99: ... 0.98
Class 100: ... 0.58

--------------------------------------------------
Compute clip accuracy of UCF101 1 dataset.
Feature folder: /home/tranlaman/Public/data/ucf101_features/c3d-features//c3d_rgb_nd_conv_bs105_fi1_iter_20000
Probability extention: rgb_prob
Clip accuracy on testset split 1 of UCF101 is 0.804435
Expriment finished at 2016-12-09 15:51:13.365301 
Per class accuracy
Class 0: ... 0.79
Class 1: ... 0.77
Class 2: ... 0.65
Class 3: ... 0.76
Class 4: ... 0.93
Class 5: ... 0.96
Class 6: ... 0.85
Class 7: ... 0.64
Class 8: ... 1.00
Class 9: ... 1.00
Class 10: ... 0.95
Class 11: ... 1.00
Class 12: ... 0.57
Class 13: ... 0.92
Class 14: ... 0.59
Class 15: ... 1.00
Class 16: ... 0.65
Class 17: ... 0.96
Class 18: ... 0.86
Class 19: ... 0.42
Class 20: ... 0.87
Class 21: ... 0.89
Class 22: ... 0.60
Class 23: ... 0.49
Class 24: ... 0.92
Class 25: ... 0.99
Class 26: ... 0.86
Class 27: ... 0.99
Class 28: ... 0.83
Class 29: ... 0.94
Class 30: ... 0.96
Class 31: ... 0.64
Class 32: ... 0.74
Class 33: ... 0.53
Class 34: ... 0.34
Class 35: ... 0.75
Class 36: ... 0.68
Class 37: ... 0.26
Class 38: ... 0.81
Class 39: ... 0.54
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 1.00
Class 43: ... 0.99
Class 44: ... 0.67
Class 45: ... 0.96
Class 46: ... 0.67
Class 47: ... 0.55
Class 48: ... 0.93
Class 49: ... 0.92
Class 50: ... 0.64
Class 51: ... 0.42
Class 52: ... 0.79
Class 53: ... 0.80
Class 54: ... 0.76
Class 55: ... 0.54
Class 56: ... 0.97
Class 57: ... 0.39
Class 58: ... 0.70
Class 59: ... 0.65
Class 60: ... 0.81
Class 61: ... 0.78
Class 62: ... 0.84
Class 63: ... 0.98
Class 64: ... 0.81
Class 65: ... 0.99
Class 66: ... 0.78
Class 67: ... 0.73
Class 68: ... 0.92
Class 69: ... 0.66
Class 70: ... 0.87
Class 71: ... 0.82
Class 72: ... 0.80
Class 73: ... 0.90
Class 74: ... 0.90
Class 75: ... 0.99
Class 76: ... 0.79
Class 77: ... 0.37
Class 78: ... 0.53
Class 79: ... 0.94
Class 80: ... 0.75
Class 81: ... 1.00
Class 82: ... 0.96
Class 83: ... 0.88
Class 84: ... 1.00
Class 85: ... 0.92
Class 86: ... 1.00
Class 87: ... 0.98
Class 88: ... 0.86
Class 89: ... 1.00
Class 90: ... 0.82
Class 91: ... 0.96
Class 92: ... 0.82
Class 93: ... 1.00
Class 94: ... 0.98
Class 95: ... 0.95
Class 96: ... 1.00
Class 97: ... 0.84
Class 98: ... 0.58
Class 99: ... 0.96
Class 100: ... 0.53

--------------------------------------------------
Compute video accuracy of UCF101 split 1 dataset.
Feature folder: /home/tranlaman/Public/data/ucf101_features/c3d-features//c3d_rgb_nd_conv_bs105_fi1_iter_20000
Probability extention: rgb_prob
Video accuracy on testset split 1 of UCF101 is 0.835845
Expriment finished at 2016-12-09 15:51:16.870830 
Per class accuracy
Class 0: ... 0.82
Class 1: ... 0.75
Class 2: ... 0.71
Class 3: ... 0.83
Class 4: ... 1.00
Class 5: ... 0.98
Class 6: ... 0.86
Class 7: ... 0.69
Class 8: ... 1.00
Class 9: ... 1.00
Class 10: ... 1.00
Class 11: ... 1.00
Class 12: ... 0.58
Class 13: ... 0.91
Class 14: ... 0.67
Class 15: ... 1.00
Class 16: ... 0.71
Class 17: ... 0.97
Class 18: ... 0.89
Class 19: ... 0.47
Class 20: ... 0.85
Class 21: ... 0.97
Class 22: ... 0.56
Class 23: ... 0.53
Class 24: ... 0.94
Class 25: ... 1.00
Class 26: ... 0.87
Class 27: ... 1.00
Class 28: ... 0.85
Class 29: ... 1.00
Class 30: ... 0.97
Class 31: ... 0.65
Class 32: ... 0.74
Class 33: ... 0.58
Class 34: ... 0.36
Class 35: ... 0.78
Class 36: ... 0.68
Class 37: ... 0.29
Class 38: ... 0.90
Class 39: ... 0.65
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 1.00
Class 43: ... 1.00
Class 44: ... 0.74
Class 45: ... 0.97
Class 46: ... 0.65
Class 47: ... 0.58
Class 48: ... 0.94
Class 49: ... 0.91
Class 50: ... 0.74
Class 51: ... 0.43
Class 52: ... 0.82
Class 53: ... 0.87
Class 54: ... 0.82
Class 55: ... 0.60
Class 56: ... 1.00
Class 57: ... 0.55
Class 58: ... 0.68
Class 59: ... 0.66
Class 60: ... 0.82
Class 61: ... 0.88
Class 62: ... 0.91
Class 63: ... 1.00
Class 64: ... 0.84
Class 65: ... 1.00
Class 66: ... 0.89
Class 67: ... 0.93
Class 68: ... 0.94
Class 69: ... 0.79
Class 70: ... 0.87
Class 71: ... 0.87
Class 72: ... 0.82
Class 73: ... 0.93
Class 74: ... 0.97
Class 75: ... 1.00
Class 76: ... 0.79
Class 77: ... 0.37
Class 78: ... 0.54
Class 79: ... 0.94
Class 80: ... 0.82
Class 81: ... 1.00
Class 82: ... 0.97
Class 83: ... 0.90
Class 84: ... 1.00
Class 85: ... 0.97
Class 86: ... 1.00
Class 87: ... 1.00
Class 88: ... 0.93
Class 89: ... 1.00
Class 90: ... 0.86
Class 91: ... 1.00
Class 92: ... 0.87
Class 93: ... 1.00
Class 94: ... 1.00
Class 95: ... 0.96
Class 96: ... 1.00
Class 97: ... 0.92
Class 98: ... 0.60
Class 99: ... 0.98
Class 100: ... 0.58

--------------------------------------------------
Compute clip accuracy of UCF101 1 dataset.
Feature folder: /home/tranlaman/Public/data/ucf101_features/c3d-features//ucf101_c3d_rgb_bn_bs105_wi1_iter_20000
Probability extention: rgb_prob
Clip accuracy on testset split 1 of UCF101 is 0.734690
Expriment finished at 2016-12-28 12:55:59.602473 
Per class accuracy
Class 0: ... 0.75
Class 1: ... 0.70
Class 2: ... 0.35
Class 3: ... 0.74
Class 4: ... 0.84
Class 5: ... 0.95
Class 6: ... 0.81
Class 7: ... 0.44
Class 8: ... 1.00
Class 9: ... 0.94
Class 10: ... 0.88
Class 11: ... 0.99
Class 12: ... 0.51
Class 13: ... 0.79
Class 14: ... 0.57
Class 15: ... 0.99
Class 16: ... 0.68
Class 17: ... 0.89
Class 18: ... 0.74
Class 19: ... 0.41
Class 20: ... 0.88
Class 21: ... 0.77
Class 22: ... 0.58
Class 23: ... 0.32
Class 24: ... 0.77
Class 25: ... 0.96
Class 26: ... 0.72
Class 27: ... 0.95
Class 28: ... 0.88
Class 29: ... 0.86
Class 30: ... 0.93
Class 31: ... 0.62
Class 32: ... 0.61
Class 33: ... 0.56
Class 34: ... 0.38
Class 35: ... 0.71
Class 36: ... 0.77
Class 37: ... 0.20
Class 38: ... 0.68
Class 39: ... 0.41
Class 40: ... 0.98
Class 41: ... 0.98
Class 42: ... 0.94
Class 43: ... 0.98
Class 44: ... 0.57
Class 45: ... 0.82
Class 46: ... 0.58
Class 47: ... 0.50
Class 48: ... 0.86
Class 49: ... 0.80
Class 50: ... 0.57
Class 51: ... 0.44
Class 52: ... 0.72
Class 53: ... 0.50
Class 54: ... 0.67
Class 55: ... 0.31
Class 56: ... 0.91
Class 57: ... 0.39
Class 58: ... 0.46
Class 59: ... 0.61
Class 60: ... 0.75
Class 61: ... 0.81
Class 62: ... 0.84
Class 63: ... 0.99
Class 64: ... 0.64
Class 65: ... 0.96
Class 66: ... 0.66
Class 67: ... 0.59
Class 68: ... 0.69
Class 69: ... 0.51
Class 70: ... 0.86
Class 71: ... 0.64
Class 72: ... 0.80
Class 73: ... 0.90
Class 74: ... 0.72
Class 75: ... 0.87
Class 76: ... 0.76
Class 77: ... 0.30
Class 78: ... 0.40
Class 79: ... 0.83
Class 80: ... 0.72
Class 81: ... 0.93
Class 82: ... 0.89
Class 83: ... 0.79
Class 84: ... 1.00
Class 85: ... 0.74
Class 86: ... 0.97
Class 87: ... 0.95
Class 88: ... 0.78
Class 89: ... 0.91
Class 90: ... 0.68
Class 91: ... 0.92
Class 92: ... 0.89
Class 93: ... 0.96
Class 94: ... 0.97
Class 95: ... 0.97
Class 96: ... 0.96
Class 97: ... 0.73
Class 98: ... 0.35
Class 99: ... 0.99
Class 100: ... 0.34

--------------------------------------------------
Compute video accuracy of UCF101 split 1 dataset.
Feature folder: /home/tranlaman/Public/data/ucf101_features/c3d-features//ucf101_c3d_rgb_bn_bs105_wi1_iter_20000
Probability extention: rgb_prob
Video accuracy on testset split 1 of UCF101 is 0.773460
Expriment finished at 2016-12-28 12:56:02.529169 
Per class accuracy
Class 0: ... 0.75
Class 1: ... 0.69
Class 2: ... 0.39
Class 3: ... 0.83
Class 4: ... 0.97
Class 5: ... 0.98
Class 6: ... 0.81
Class 7: ... 0.43
Class 8: ... 1.00
Class 9: ... 1.00
Class 10: ... 0.95
Class 11: ... 1.00
Class 12: ... 0.53
Class 13: ... 0.79
Class 14: ... 0.63
Class 15: ... 1.00
Class 16: ... 0.69
Class 17: ... 0.97
Class 18: ... 0.75
Class 19: ... 0.44
Class 20: ... 0.88
Class 21: ... 0.90
Class 22: ... 0.61
Class 23: ... 0.35
Class 24: ... 0.79
Class 25: ... 0.98
Class 26: ... 0.71
Class 27: ... 1.00
Class 28: ... 0.93
Class 29: ... 1.00
Class 30: ... 1.00
Class 31: ... 0.70
Class 32: ... 0.64
Class 33: ... 0.64
Class 34: ... 0.42
Class 35: ... 0.73
Class 36: ... 0.79
Class 37: ... 0.29
Class 38: ... 0.78
Class 39: ... 0.41
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 0.97
Class 43: ... 0.98
Class 44: ... 0.65
Class 45: ... 0.90
Class 46: ... 0.59
Class 47: ... 0.58
Class 48: ... 0.89
Class 49: ... 0.76
Class 50: ... 0.67
Class 51: ... 0.49
Class 52: ... 0.70
Class 53: ... 0.53
Class 54: ... 0.71
Class 55: ... 0.34
Class 56: ... 0.95
Class 57: ... 0.45
Class 58: ... 0.45
Class 59: ... 0.78
Class 60: ... 0.76
Class 61: ... 0.85
Class 62: ... 0.84
Class 63: ... 1.00
Class 64: ... 0.66
Class 65: ... 0.97
Class 66: ... 0.68
Class 67: ... 0.72
Class 68: ... 0.71
Class 69: ... 0.61
Class 70: ... 0.87
Class 71: ... 0.80
Class 72: ... 0.82
Class 73: ... 0.95
Class 74: ... 0.85
Class 75: ... 0.94
Class 76: ... 0.79
Class 77: ... 0.28
Class 78: ... 0.41
Class 79: ... 0.94
Class 80: ... 0.75
Class 81: ... 1.00
Class 82: ... 0.94
Class 83: ... 0.79
Class 84: ... 1.00
Class 85: ... 0.91
Class 86: ... 0.97
Class 87: ... 0.97
Class 88: ... 0.88
Class 89: ... 0.90
Class 90: ... 0.71
Class 91: ... 0.98
Class 92: ... 0.95
Class 93: ... 1.00
Class 94: ... 0.98
Class 95: ... 1.00
Class 96: ... 0.97
Class 97: ... 0.81
Class 98: ... 0.34
Class 99: ... 1.00
Class 100: ... 0.33

--------------------------------------------------
Compute clip accuracy of UCF101 1 dataset.
Feature folder: /home/tranlaman/Public/data/ucf101_features/c3d-features//ucf101_c3d_rgb_bn_bs105_nopretrain_wi1_iter_20000
Probability extention: rgb_prob
Clip accuracy on testset split 1 of UCF101 is 0.486412
Expriment finished at 2017-01-02 17:20:39.910960 
Per class accuracy
Class 0: ... 0.37
Class 1: ... 0.49
Class 2: ... 0.05
Class 3: ... 0.41
Class 4: ... 0.50
Class 5: ... 0.85
Class 6: ... 0.72
Class 7: ... 0.33
Class 8: ... 0.98
Class 9: ... 0.37
Class 10: ... 0.63
Class 11: ... 0.96
Class 12: ... 0.23
Class 13: ... 0.64
Class 14: ... 0.14
Class 15: ... 0.85
Class 16: ... 0.22
Class 17: ... 0.77
Class 18: ... 0.73
Class 19: ... 0.23
Class 20: ... 0.53
Class 21: ... 0.73
Class 22: ... 0.41
Class 23: ... 0.00
Class 24: ... 0.30
Class 25: ... 0.86
Class 26: ... 0.49
Class 27: ... 0.69
Class 28: ... 0.68
Class 29: ... 0.67
Class 30: ... 0.73
Class 31: ... 0.33
Class 32: ... 0.58
Class 33: ... 0.29
Class 34: ... 0.11
Class 35: ... 0.46
Class 36: ... 0.53
Class 37: ... 0.00
Class 38: ... 0.40
Class 39: ... 0.25
Class 40: ... 0.84
Class 41: ... 0.87
Class 42: ... 0.56
Class 43: ... 0.91
Class 44: ... 0.45
Class 45: ... 0.40
Class 46: ... 0.44
Class 47: ... 0.11
Class 48: ... 0.59
Class 49: ... 0.76
Class 50: ... 0.30
Class 51: ... 0.31
Class 52: ... 0.75
Class 53: ... 0.28
Class 54: ... 0.35
Class 55: ... 0.15
Class 56: ... 0.85
Class 57: ... 0.11
Class 58: ... 0.18
Class 59: ... 0.12
Class 60: ... 0.28
Class 61: ... 0.32
Class 62: ... 0.29
Class 63: ... 0.96
Class 64: ... 0.35
Class 65: ... 0.62
Class 66: ... 0.50
Class 67: ... 0.59
Class 68: ... 0.42
Class 69: ... 0.37
Class 70: ... 0.81
Class 71: ... 0.09
Class 72: ... 0.81
Class 73: ... 0.64
Class 74: ... 0.30
Class 75: ... 0.58
Class 76: ... 0.24
Class 77: ... 0.19
Class 78: ... 0.08
Class 79: ... 0.64
Class 80: ... 0.48
Class 81: ... 0.91
Class 82: ... 0.79
Class 83: ... 0.19
Class 84: ... 1.00
Class 85: ... 0.44
Class 86: ... 0.88
Class 87: ... 0.86
Class 88: ... 0.37
Class 89: ... 0.32
Class 90: ... 0.36
Class 91: ... 0.79
Class 92: ... 0.58
Class 93: ... 0.73
Class 94: ... 0.24
Class 95: ... 0.87
Class 96: ... 0.77
Class 97: ... 0.48
Class 98: ... 0.12
Class 99: ... 0.55
Class 100: ... 0.02

--------------------------------------------------
Compute video accuracy of UCF101 split 1 dataset.
Feature folder: /home/tranlaman/Public/data/ucf101_features/c3d-features//ucf101_c3d_rgb_bn_bs105_nopretrain_wi1_iter_20000
Probability extention: rgb_prob
Video accuracy on testset split 1 of UCF101 is 0.515200
Expriment finished at 2017-01-02 17:20:42.654368 
Per class accuracy
Class 0: ... 0.39
Class 1: ... 0.50
Class 2: ... 0.07
Class 3: ... 0.51
Class 4: ... 0.58
Class 5: ... 0.88
Class 6: ... 0.72
Class 7: ... 0.34
Class 8: ... 0.97
Class 9: ... 0.35
Class 10: ... 0.68
Class 11: ... 0.95
Class 12: ... 0.24
Class 13: ... 0.70
Class 14: ... 0.13
Class 15: ... 0.88
Class 16: ... 0.29
Class 17: ... 0.78
Class 18: ... 0.71
Class 19: ... 0.25
Class 20: ... 0.58
Class 21: ... 0.82
Class 22: ... 0.39
Class 23: ... 0.00
Class 24: ... 0.30
Class 25: ... 0.89
Class 26: ... 0.56
Class 27: ... 0.79
Class 28: ... 0.72
Class 29: ... 0.75
Class 30: ... 0.81
Class 31: ... 0.30
Class 32: ... 0.59
Class 33: ... 0.27
Class 34: ... 0.12
Class 35: ... 0.44
Class 36: ... 0.57
Class 37: ... 0.00
Class 38: ... 0.51
Class 39: ... 0.27
Class 40: ... 0.86
Class 41: ... 0.90
Class 42: ... 0.59
Class 43: ... 0.98
Class 44: ... 0.52
Class 45: ... 0.40
Class 46: ... 0.46
Class 47: ... 0.13
Class 48: ... 0.58
Class 49: ... 0.79
Class 50: ... 0.28
Class 51: ... 0.32
Class 52: ... 0.79
Class 53: ... 0.29
Class 54: ... 0.35
Class 55: ... 0.17
Class 56: ... 0.92
Class 57: ... 0.09
Class 58: ... 0.16
Class 59: ... 0.17
Class 60: ... 0.33
Class 61: ... 0.38
Class 62: ... 0.30
Class 63: ... 0.93
Class 64: ... 0.39
Class 65: ... 0.61
Class 66: ... 0.50
Class 67: ... 0.78
Class 68: ... 0.43
Class 69: ... 0.39
Class 70: ... 0.87
Class 71: ... 0.10
Class 72: ... 0.93
Class 73: ... 0.80
Class 74: ... 0.35
Class 75: ... 0.58
Class 76: ... 0.30
Class 77: ... 0.19
Class 78: ... 0.04
Class 79: ... 0.62
Class 80: ... 0.57
Class 81: ... 0.96
Class 82: ... 0.84
Class 83: ... 0.21
Class 84: ... 1.00
Class 85: ... 0.53
Class 86: ... 0.88
Class 87: ... 0.91
Class 88: ... 0.45
Class 89: ... 0.31
Class 90: ... 0.39
Class 91: ... 0.80
Class 92: ... 0.55
Class 93: ... 0.78
Class 94: ... 0.26
Class 95: ... 0.93
Class 96: ... 0.77
Class 97: ... 0.56
Class 98: ... 0.11
Class 99: ... 0.56
Class 100: ... 0.00

--------------------------------------------------
Compute clip accuracy of UCF101 1 dataset.
Feature folder: /home/tranlaman/Public/data/ucf101_features/c3d-features//ucf101_c3d_rgb_bn_bs105_wi2_iter_20000
Probability extention: rgb_prob
Clip accuracy on testset split 1 of UCF101 is 0.733357
Expriment finished at 2017-01-02 17:26:53.027030 
Per class accuracy
Class 0: ... 0.71
Class 1: ... 0.68
Class 2: ... 0.31
Class 3: ... 0.69
Class 4: ... 0.89
Class 5: ... 0.95
Class 6: ... 0.80
Class 7: ... 0.49
Class 8: ... 1.00
Class 9: ... 0.94
Class 10: ... 0.88
Class 11: ... 1.00
Class 12: ... 0.45
Class 13: ... 0.86
Class 14: ... 0.47
Class 15: ... 0.98
Class 16: ... 0.63
Class 17: ... 0.85
Class 18: ... 0.89
Class 19: ... 0.43
Class 20: ... 0.72
Class 21: ... 0.81
Class 22: ... 0.59
Class 23: ... 0.21
Class 24: ... 0.80
Class 25: ... 0.95
Class 26: ... 0.82
Class 27: ... 0.95
Class 28: ... 0.91
Class 29: ... 0.85
Class 30: ... 0.93
Class 31: ... 0.58
Class 32: ... 0.63
Class 33: ... 0.59
Class 34: ... 0.28
Class 35: ... 0.72
Class 36: ... 0.77
Class 37: ... 0.22
Class 38: ... 0.74
Class 39: ... 0.38
Class 40: ... 0.99
Class 41: ... 0.99
Class 42: ... 0.89
Class 43: ... 0.98
Class 44: ... 0.62
Class 45: ... 0.84
Class 46: ... 0.59
Class 47: ... 0.43
Class 48: ... 0.91
Class 49: ... 0.75
Class 50: ... 0.65
Class 51: ... 0.45
Class 52: ... 0.72
Class 53: ... 0.53
Class 54: ... 0.74
Class 55: ... 0.28
Class 56: ... 0.90
Class 57: ... 0.41
